TransactionID,Items,TotalCost,UserID
9099,"Quiche, Bagel, Cupcake",600,9596
9100,"Granola Bar, Baguette, Gourmet Belgian Hot Chocolate, Crunchy Frappe, Cutlet",1050,9524
9101,"Dark Frappe, Cookie, Ginger Tea",560,2346
9102,"Pizza, Tacos, Classic Lemonade, Muffin",870,815
9103,"Lemon Cake Shake, Long Macchiato, Pasta, Hot Tea Latte, Watermelon Mojito",1240,5140
9104,"Vanilla Latte, Muffin, Cake, Hazelnut Brownie Cake Shake",890,743
9105,"Flavoured Ice Cream, Hazelnut Brownie Cake Shake, Affogato, Lemon Green Coffee, Turmeric Ginger Cappuccino, Pineapple Delight Pastry, Iced Mocha",1760,9518
9106,"Cake, Classic Lemonade, Vegan Shake",620,2088
9107,"Dark Frappe, Eclair",440,6405
9108,"Vegan Shake, Espresso, Sandwich, Earl Grey Orange Tea",850,2414
9109,"Classic Lemonade, Eclair",330,4684
9110,"Long Macchiato, Cookie",340,5815
9111,"Mousse, Flavoured Ice Cream, Tacos, Ginger Tea, Affogato",1120,3844
9112,"Long Macchiato, Cookie, Cocoa Fantasy Pastry, Dark Frappe, Iced Coffee, Long Black",1200,9313
9113,"Iced Coffee, Granola Bar, Green Tea, Flavoured Ice Cream, Ginger Tea, Tropical Iceberg",1250,8137
9114,"Sandwich, Danish, Hazelnut Brownie Cake Shake, Long Black, Iced Mocha, Filter Coffee, Vienna, Cupcake",1670,2503
9115,"Cocoa Fantasy Pastry, Mousse, Scone, Filter Coffee, Sandwich, Breve, Granola Bar, Macchiato",1460,1468
9116,"Cappuccino, Cafe Latte, Pudding, Espresso, Danish, Cheesecake Shake, Dark Frappe",1480,4931
9117,Croissant,100,2168
9118,"Pasta, Long Macchiato, Chocolate Fantasy Cake Shake, Alphonso Mango Frappe",1070,8491
9119,"Tropical Iceberg, Gourmet Belgian Hot Chocolate, Baguette, Lemon Green Coffee, Earl Grey Orange Tea",1150,3183
9120,"Pudding, Cortado, Flavoured Ice Cream, Chocolate Fantasy Cake Shake",900,2173
9121,"Macaron, Cappuccino, Chocolate Fantasy Cake Shake, Americano, Brioche, Sandwich, Pasta",1560,1438
9122,"Watermelon Mojito, Cappuccino, Ginger Tea, Black Eye, Masala Tea, Tropical Iceberg",1250,2034
9123,"Cutlet, Baguette, Ginger Tea, Cappuccino, Affogato, Muffin",1060,3338
9124,"Peach Iced Tea, Classic Lemonade, Red Velvet Cake Shake, Pudding, Danish, Watermelon Granita, Panini",1510,129
9125,Filter Coffee,100,8663
9126,"Tropical Iceberg, Gourmet Belgian Hot Chocolate, Vienna",800,52
9127,"Scone, Vanilla Latte, Popcorn, Elaichi Tea, Breve, Iced Cappuccino, Flavoured Ice Cream, Bagel",1560,6827
9128,Vegan Shake,250,3908
9129,"Macaron, Brownie",350,549
9130,"Bagel, Long Macchiato, Turmeric Ginger Cappuccino",650,6672
9131,"Muffin, Filter Coffee, Gourmet Belgian Hot Chocolate, Cortado, Tacos, Burrito",1290,5064
9132,"Watermelon Granita, Eclair, Hazelnut Brownie Cake Shake",680,3568
9133,"Masala Tea, Iced Tea Latte, Long Black, Earl Grey Orange Tea, Croissant",930,6818
9134,"Macaron, Crackling Brownie Pastry",400,2658
9135,"Vienna, Elaichi Tea, Danish",590,6359
9136,"Hot Tea Latte, Hot Velvet Coffee, Americano, Cookie, Watermelon Mojito, Danish, Red Velvet Cake Shake, Earl Grey Orange Tea",1670,6132
9137,"Red Eye, Cake, Tropical Iceberg",640,5387
9138,Iced Tea Latte,250,3917
9139,"Filter Coffee, Lemon Cake Shake, Macchiato, Herbal Tea, Cake, Hot Tea Latte, Croissant, Elaichi Tea",1450,4237
9140,"Pasta, Chocolate Fantasy Cake Shake, Masala Tea, Danish, Popcorn",1000,352
9141,"Hot Tea Latte, Iced Mocha, Lemon Cake Shake, Lemon Green Coffee, Vanilla Cappuccino",1230,3040
9142,Hot Velvet Coffee,250,3347
9143,"Chocolate Fantasy Cake Shake, Lemon Cake Shake, Flavoured Ice Cream, Muffin, Hazelnut Brownie Cake Shake, Filter Coffee, Affogato, Green Tea",1690,2810
9144,"Iced Latte, Gourmet Belgian Cold Chocolate, Cheesecake Shake, Burrito",1160,9180
9145,"Watermelon Granita, Breve",440,2483
9146,"Turmeric Ginger Cappuccino, Hot Tea Latte, Classic Lemonade",650,4744
9147,"Gourmet Belgian Hot Chocolate, Cupcake, Panini",750,9417
9148,"Lemon Cake Shake, Cafe Latte, Espresso",630,7156
9149,"Green Tea, Iced Mocha, Donut, Cutlet, Classic Lemonade, Cupcake, Danish",1180,9480
9150,"Sandwich, Bagel, Americano, Cafe Latte, Ginger Tea",990,1669
9151,"Green Tea, Quiche, Pizza, Sandwich, Crackling Brownie Pastry, Cutlet, Masala Tea",1610,9454
9152,"Macaron, Pudding, Cookie, Turmeric Ginger Cappuccino, Tropical Iceberg, Cappuccino, Cupcake",1390,8338
9153,"Pizza, Classic Lemonade, Burrito",800,6736
9154,"Long Black, Cake, Baguette, Herbal Tea, Crackling Brownie Pastry, Granola Bar, Turmeric Ginger Cappuccino",1410,1147
9155,"Burrito, Sandwich, Cookie, Scone, Vienna",1040,331
9156,"Long Macchiato, Affogato, Cake, Alphonso Mango Frappe, Vienna, Turmeric Ginger Cappuccino, Tropical Iceberg",1720,2979
9157,"Classic Lemonade, Pizza, Crackling Brownie Pastry",700,1548
9158,"Alphonso Mango Frappe, Sandwich",530,1660
9159,Salad,220,3074
9160,"Ginger Tea, Popcorn, Croissant, Iced Coffee, Scone, Cafe Latte",940,8234
9161,"Cappuccino, Salad, Brioche, Granola Bar, Eclair",940,9749
9162,"Hot Velvet Coffee, Burrito",550,7810
9163,"Cutlet, Cookie, Lemon Cake Shake, Iced Tea Latte, Hot Velvet Coffee, Turmeric Ginger Cappuccino, Espresso, Hazelnut Brownie Cake Shake",1730,4316
9164,"Granola Bar, Ginger Tea, Brownie, Herbal Tea, Brioche, Black Eye",1010,9094
9165,"Filter Coffee, Red Velvet Cake Shake",380,1621
9166,"Flavoured Ice Cream, Bagel, Crackling Brownie Pastry, Hot Tea Latte, Chocolate Fantasy Cake Shake",1090,1505
9167,"Quiche, Red Eye, Pasta",780,8782
9168,Burrito,300,2524
9169,"Americano, Black Eye, Burrito, Cafe Latte, Baguette, Cupcake, Croissant",1290,3704
9170,"Salad, Peach Iced Tea, Earl Grey Orange Tea, Danish, Pineapple Delight Pastry",1010,97
9171,"Cutlet, Pizza, Iced Cappuccino, Eclair",960,9342
9172,"Cortado, Sandwich",450,602
9173,"Brioche, Crunchy Frappe",390,2355
9174,"Affogato, Brioche",380,3118
9175,"Hot Tea Latte, Baguette, Long Macchiato, Cake",810,5028
9176,"Lemon Cake Shake, Red Eye, Peach Iced Tea, Cake, Salad",1100,6639
9177,"Lemon Cake Shake, Chocolate Fantasy Cake Shake, Baguette, Brioche, Popcorn",890,2227
9178,"Scone, Pizza, Flavoured Ice Cream, Vanilla Cappuccino",970,912
9179,"Hot Velvet Coffee, Hot Tea Latte, Crunchy Frappe, Gourmet Belgian Hot Chocolate, Pizza, Donut",1490,2147
9180,"Elaichi Tea, Classic Lemonade, Danish, Lemon Green Coffee, Sandwich, Hazelnut Brownie Cake Shake",1270,7643
9181,"Hot Velvet Coffee, Gourmet Belgian Hot Chocolate",570,6445
9182,"Cupcake, Hot Velvet Coffee, Earl Grey Orange Tea, Herbal Tea, Lemon Green Coffee",1020,3142
9183,Popcorn,80,8039
9184,"Sandwich, Bagel, Brioche",540,8492
9185,"Gourmet Belgian Cold Chocolate, Vanilla Cappuccino, Vanilla Latte",830,1807
9186,"Macchiato, Croissant",300,2339
9187,"Scone, Hot Tea Latte, Affogato, Classic Lemonade, Cake, Black Eye",1140,4073
9188,Long Macchiato,220,9405
9189,"Vegan Shake, Crackling Brownie Pastry, Iced Mocha, Danish",900,6408
9190,"Pizza, Tacos, Cortado, Watermelon Granita, Black Eye",1200,1943
9191,"Vienna, Iced Tea Latte, Panini, Chocolate Fantasy Cake Shake, Pasta, Gourmet Belgian Hot Chocolate",1660,43
9192,"Quiche, Hot Tea Latte, Macaron",720,8202
9193,"Lemon Green Coffee, Crackling Brownie Pastry",440,3576
9194,"Tropical Iceberg, Watermelon Mojito, Panini, Lemon Cake Shake, Filter Coffee, Affogato, Long Macchiato",1580,9432
9195,"Long Macchiato, Salad, Herbal Tea, Tropical Iceberg",860,6955
9196,"Muffin, Macchiato, Cappuccino, Pasta, Iced Cappuccino, Elaichi Tea",1300,5926
9197,"Soup, Lemon Cake Shake, Sandwich, Quiche, Salad, Danish",1340,8577
9198,"Alphonso Mango Frappe, Iced Coffee",500,5096
9199,"Salad, Affogato, Vanilla Latte",730,1722
9200,"Crackling Brownie Pastry, Brownie, Cutlet, Elaichi Tea, Gourmet Belgian Cold Chocolate, Breve",1220,4117
9201,"Salad, Crunchy Frappe, Popcorn",550,6386
9202,"Vegan Shake, Watermelon Granita, Danish, Muffin, Brioche, Scone, Donut, Lemon Cake Shake",1380,2402
9203,Vegan Shake,250,4684
9204,"Affogato, Ginger Tea, Bagel, Salad",790,7966
9205,Iced Mocha,280,1678
9206,"Green Tea, Watermelon Granita, Lemon Cake Shake, Danish",820,6253
9207,Iced Tea Latte,250,4149
9208,"Turmeric Ginger Cappuccino, Earl Grey Orange Tea, Vanilla Cappuccino, Crunchy Frappe, Cheesecake Shake",1240,3032
9209,Vegan Shake,250,3120
9210,"Filter Coffee, Cupcake, Pineapple Delight Pastry",440,1345
9211,"Breve, Salad, Pizza, Classic Lemonade",940,2211
9212,"Bagel, Masala Tea, Tacos, Scone, Ginger Tea, Herbal Tea, Elaichi Tea, Red Velvet Cake Shake",1530,265
9213,"Baguette, Vanilla Cappuccino, Long Black, Watermelon Granita, Flat White, Long Macchiato",1260,8162
9214,"Hot Tea Latte, Pasta, Croissant",620,7147
9215,"Peach Iced Tea, Soup, Pasta, Mousse, Iced Cappuccino, Herbal Tea",1340,9417
9216,"Red Eye, Cappuccino",400,5768
9217,"Sandwich, Crackling Brownie Pastry, Danish, Iced Mocha, Cortado, Peach Iced Tea, Mousse",1530,2000
9218,Iced Mocha,280,5839
9219,"Cupcake, Pasta, Donut, Lemon Cake Shake, Filter Coffee, Bagel, Americano, Flat White",1460,901
9220,"Vanilla Cappuccino, Gourmet Belgian Hot Chocolate, Pineapple Delight Pastry, Muffin",870,5410
9221,"Gourmet Belgian Cold Chocolate, Donut, Vanilla Cappuccino, Affogato, Cookie",1020,77
9222,"Pineapple Delight Pastry, Iced Coffee, Red Velvet Cake Shake",690,6886
9223,"Dark Frappe, Alphonso Mango Frappe, Masala Tea, Hot Velvet Coffee",970,943
9224,"Soup, Scone, Flavoured Ice Cream, Pizza, Tacos, Salad",1350,8504
9225,Popcorn,80,4631
9226,"Salad, Eclair, Ginger Tea",580,8965
9227,"Cortado, Iced Tea Latte, Cocoa Fantasy Pastry, Affogato, Hot Velvet Coffee, Americano",1300,7322
9228,Vienna,240,9107
9229,"Mousse, Iced Mocha, Lemon Green Coffee, Cafe Latte, Bagel",1100,1104
9230,"Cake, Eclair, Granola Bar, Iced Latte, Soup, Vanilla Cappuccino",1240,7667
9231,"Macaron, Burrito, Long Black, Quiche, Red Velvet Cake Shake, Vegan Shake",1530,6836
9232,"Earl Grey Orange Tea, Sandwich, Classic Lemonade, Cutlet, Ginger Tea, Peach Iced Tea",1160,9015
9233,"Gourmet Belgian Hot Chocolate, Popcorn",400,3181
9234,"Hot Velvet Coffee, Americano",430,4968
9235,"Cortado, Hot Tea Latte, Iced Tea Latte, Ginger Tea, Filter Coffee, Iced Mocha, Flat White, Alphonso Mango Frappe",1740,9692
9236,"Crunchy Frappe, Turmeric Ginger Cappuccino, Cutlet, Watermelon Granita, Gourmet Belgian Hot Chocolate, Flavoured Ice Cream",1470,358
9237,"Hot Tea Latte, Gourmet Belgian Hot Chocolate, Salad, Red Velvet Cake Shake, Panini, Red Eye, Vanilla Cappuccino",1740,4579
9238,"Dark Frappe, Red Eye, Lemon Green Coffee, Flat White, Americano, Watermelon Granita, Vanilla Cappuccino",1550,1918
9239,"Pineapple Delight Pastry, Affogato, Herbal Tea, Hot Velvet Coffee",860,4112
9240,"Baguette, Masala Tea, Cocoa Fantasy Pastry",510,4615
9241,"Gourmet Belgian Hot Chocolate, Peach Iced Tea, Elaichi Tea, Granola Bar, Filter Coffee",1010,6362
9242,"Watermelon Mojito, Breve",470,3410
9243,"Masala Tea, Chocolate Fantasy Cake Shake, Gourmet Belgian Hot Chocolate, Tropical Iceberg, Scone, Earl Grey Orange Tea",1340,2827
9244,"Herbal Tea, Earl Grey Orange Tea, Crunchy Frappe, Breve",850,3458
9245,"Muffin, Earl Grey Orange Tea, Flat White, Pizza, Elaichi Tea, Iced Tea Latte",1330,9112
9246,Affogato,240,3711
9247,"Chocolate Fantasy Cake Shake, Pizza, Iced Mocha",900,7311
9248,"Iced Mocha, Turmeric Ginger Cappuccino, Long Macchiato, Quiche",1080,4218
9249,"Lemon Green Coffee, Macchiato",440,3094
9250,Peach Iced Tea,230,715
9251,"Sandwich, Watermelon Mojito, Iced Latte, Turmeric Ginger Cappuccino",1050,9619
9252,"Pudding, Long Black, Cheesecake Shake, Cocoa Fantasy Pastry, Macchiato, Burrito, Elaichi Tea, Dark Frappe",1770,434
9253,"Iced Tea Latte, Cake, Black Eye, Crunchy Frappe",900,9394
9254,"Turmeric Ginger Cappuccino, Macchiato, Vanilla Latte, Cappuccino, Green Tea",1150,9283
9255,Sandwich,250,684
9256,"Herbal Tea, Cocoa Fantasy Pastry, Donut",460,7950
9257,"Hazelnut Brownie Cake Shake, Iced Coffee, Alphonso Mango Frappe, Iced Tea Latte",1030,9933
9258,"Lemon Cake Shake, Brownie, Breve, Filter Coffee, Watermelon Mojito, Iced Mocha, Vanilla Cappuccino",1490,4490
9259,"Crackling Brownie Pastry, Scone, Turmeric Ginger Cappuccino, Soup, Vanilla Cappuccino, Cupcake, Red Eye, Muffin",1450,8081
9260,"Crackling Brownie Pastry, Quiche, Cake, Iced Latte, Gourmet Belgian Hot Chocolate",1310,7323
9261,"Granola Bar, Quiche, Crunchy Frappe, Iced Coffee",950,5488
9262,"Cappuccino, Elaichi Tea, Ginger Tea, Hot Tea Latte, Gourmet Belgian Hot Chocolate, Tropical Iceberg, Filter Coffee, Croissant",1560,2871
9263,"Cappuccino, Flavoured Ice Cream, Iced Tea Latte, Red Eye, Watermelon Granita",1120,3480
9264,"Pasta, Lemon Green Coffee, Vegan Shake, Scone",920,5337
9265,Elaichi Tea,180,6051
9266,"Espresso, Sandwich, Pineapple Delight Pastry, Brioche, Cookie, Peach Iced Tea, Gourmet Belgian Hot Chocolate",1400,8640
9267,"Croissant, Watermelon Mojito, Danish, Crunchy Frappe, Hazelnut Brownie Cake Shake, Cake, Ginger Tea",1450,4716
9268,Americano,180,9908
9269,"Watermelon Mojito, Watermelon Granita, Burrito",770,1663
9270,Pasta,300,5037
9271,"Americano, Iced Tea Latte, Salad, Red Velvet Cake Shake, Pudding",1110,6156
9272,"Tropical Iceberg, Granola Bar, Cutlet, Bagel",720,5199
9273,"Affogato, Masala Tea",420,7819
9274,"Flavoured Ice Cream, Crackling Brownie Pastry, Breve, Cheesecake Shake, Lemon Green Coffee, Pizza, Herbal Tea",1710,8950
9275,"Long Black, Iced Tea Latte",450,9363
9276,"Iced Coffee, Peach Iced Tea, Soup",600,3205
9277,"Baguette, Cappuccino, Pizza, Hot Tea Latte",940,4414
9278,"Gourmet Belgian Cold Chocolate, Long Macchiato, Chocolate Fantasy Cake Shake, Gourmet Belgian Hot Chocolate",1130,4902
9279,"Alphonso Mango Frappe, Cappuccino, Flavoured Ice Cream, Green Tea, Macchiato",1130,4580
9280,"Muffin, Red Eye, Pizza, Hazelnut Brownie Cake Shake, Turmeric Ginger Cappuccino, Cocoa Fantasy Pastry, Crackling Brownie Pastry",1590,6719
9281,"Iced Cappuccino, Danish, Elaichi Tea",630,2359
9282,"Mousse, Baguette, Flat White, Chocolate Fantasy Cake Shake, Long Macchiato, Herbal Tea, Cappuccino, Cutlet",1620,1952
9283,"Gourmet Belgian Hot Chocolate, Granola Bar, Crunchy Frappe, Affogato, Crackling Brownie Pastry, Vienna, Red Velvet Cake Shake",1710,7897
9284,"Iced Cappuccino, Sandwich, Pizza, Cocoa Fantasy Pastry, Cupcake, Flavoured Ice Cream, Pineapple Delight Pastry, Long Macchiato",1870,4361
9285,"Iced Cappuccino, Dark Frappe, Cupcake, Earl Grey Orange Tea",890,9823
9286,"Salad, Pineapple Delight Pastry, Popcorn, Macchiato, Red Eye, Tropical Iceberg",1110,8428
9287,"Granola Bar, Sandwich, Panini, Affogato, Ginger Tea, Hazelnut Brownie Cake Shake, Alphonso Mango Frappe, Earl Grey Orange Tea",1890,5438
9288,Eclair,180,1151
9289,"Iced Cappuccino, Hazelnut Brownie Cake Shake, Vegan Shake, Hot Velvet Coffee, Sandwich, Watermelon Granita, Popcorn, Cappuccino",1830,2589
9290,"Brownie, Americano, Watermelon Mojito, Pizza",930,9957
9291,"Soup, Granola Bar, Macchiato, Red Velvet Cake Shake",810,6924
9292,"Affogato, Vegan Shake, Eclair, Baguette, Muffin, Filter Coffee, Pineapple Delight Pastry",1230,6031
9293,"Panini, Croissant",380,7654
9294,"Tacos, Green Tea, Cookie",550,9345
9295,"Breve, Cortado, Green Tea",600,7118
9296,"Danish, Breve, Hot Velvet Coffee, Muffin",760,4573
9297,"Chocolate Fantasy Cake Shake, Panini, Turmeric Ginger Cappuccino, Iced Coffee, Peach Iced Tea, Hazelnut Brownie Cake Shake, Cutlet, Pineapple Delight Pastry",1900,9594
9298,"Hazelnut Brownie Cake Shake, Macchiato, Pineapple Delight Pastry, Hot Tea Latte, Elaichi Tea, Cafe Latte, Filter Coffee, Donut",1500,2719
9299,Long Black,200,4779
9300,"Long Macchiato, Scone, Brownie, Herbal Tea, Iced Coffee, Classic Lemonade",1050,2545
9301,Classic Lemonade,150,7360
9302,"Earl Grey Orange Tea, Filter Coffee, Gourmet Belgian Hot Chocolate",620,3952
9303,"Mousse, Pineapple Delight Pastry, Granola Bar",570,4175
9304,"Flavoured Ice Cream, Cocoa Fantasy Pastry",430,9599
9305,"Salad, Chocolate Fantasy Cake Shake",490,302
9306,"Lemon Cake Shake, Granola Bar, Tropical Iceberg",670,9940
9307,"Brownie, Muffin, Chocolate Fantasy Cake Shake, Eclair, Cookie, Black Eye, Vegan Shake, Hot Velvet Coffee",1520,8542
9308,"Hot Velvet Coffee, Vienna, Iced Cappuccino, Baguette",920,8230
9309,"Vienna, Cake, Panini",740,68
9310,"Eclair, Masala Tea, Cocoa Fantasy Pastry, Earl Grey Orange Tea, Crunchy Frappe, Sandwich, Vanilla Latte, Lemon Cake Shake",1760,5557
9311,"Red Velvet Cake Shake, Brownie, Turmeric Ginger Cappuccino, Cookie, Crackling Brownie Pastry, Peach Iced Tea, Iced Cappuccino",1540,4161
9312,"Crackling Brownie Pastry, Crunchy Frappe",450,9675
9313,"Bagel, Sandwich, Cheesecake Shake, Donut, Lemon Cake Shake, Cutlet",1170,7442
9314,"Danish, Cake, Classic Lemonade, Black Eye, Tropical Iceberg, Green Tea",1140,9426
9315,"Baguette, Bagel, Cortado, Sandwich, Soup",900,252
9316,"Bagel, Iced Coffee, Cappuccino, Iced Latte, Pineapple Delight Pastry, Iced Cappuccino, Flavoured Ice Cream, Cocoa Fantasy Pastry",1760,2312
9317,Espresso,150,6977
9318,Mousse,200,9511
9319,"Classic Lemonade, Red Velvet Cake Shake, Elaichi Tea",610,4558
9320,"Long Macchiato, Alphonso Mango Frappe",500,8012
9321,"Brownie, Iced Latte, Watermelon Granita, Herbal Tea, Muffin, Cocoa Fantasy Pastry, Bagel",1270,2949
9322,"Sandwich, Cafe Latte, Watermelon Granita, Macchiato, Soup",1050,2436
9323,"Iced Cappuccino, Baguette, Watermelon Mojito, Bagel, Croissant, Green Tea",1110,564
9324,"Crackling Brownie Pastry, Breve, Elaichi Tea, Salad, Long Macchiato, Panini, Vanilla Latte",1590,3438
9325,"Crackling Brownie Pastry, Mousse, Brioche, Elaichi Tea, Cutlet, Vanilla Cappuccino",1110,6654
9326,"Flavoured Ice Cream, Brownie, Elaichi Tea, Vanilla Latte, Classic Lemonade, Iced Coffee",1220,4714
9327,"Iced Latte, Brownie, Mousse, Crackling Brownie Pastry, Gourmet Belgian Hot Chocolate, Masala Tea, Macchiato",1520,8575
9328,Lemon Green Coffee,240,3667
9329,"Macaron, Iced Mocha, Iced Latte, Brioche, Lemon Green Coffee",1130,8934
9330,"Ginger Tea, Long Macchiato, Brioche, Quiche, Green Tea",1020,20
9331,"Granola Bar, Breve, Cappuccino, Brownie, Macaron, Red Eye",1150,8648
9332,"Iced Latte, Baguette",420,9401
9333,"Cookie, Lemon Green Coffee",360,5992
9334,"Panini, Cake, Vienna, Cheesecake Shake, Herbal Tea",1190,4081
9335,"Flat White, Brownie, Vegan Shake, Long Macchiato, Elaichi Tea, Brioche, Pudding",1350,5315
9336,"Lemon Cake Shake, Ginger Tea, Cupcake, Iced Latte, Iced Tea Latte",1100,4665
9337,Chocolate Fantasy Cake Shake,270,7254
9338,"Watermelon Granita, Hazelnut Brownie Cake Shake, Herbal Tea, Granola Bar",860,7746
9339,"Americano, Gourmet Belgian Cold Chocolate, Hazelnut Brownie Cake Shake",780,1654
9340,"Cafe Latte, Cappuccino, Affogato, Donut, Vegan Shake, Americano, Hot Velvet Coffee",1470,7109
9341,"Burrito, Vanilla Latte, Earl Grey Orange Tea, Long Macchiato, Gourmet Belgian Cold Chocolate, Hot Velvet Coffee",1560,9337
9342,"Red Eye, Crackling Brownie Pastry, Pineapple Delight Pastry, Earl Grey Orange Tea, Hot Tea Latte, Elaichi Tea, Pasta",1470,1499
9343,Pizza,350,2011
9344,"Hot Velvet Coffee, Americano",430,9914
9345,"Pineapple Delight Pastry, Ginger Tea, Burrito, Popcorn, Bagel",900,6560
9346,"Vienna, Watermelon Granita, Cheesecake Shake, Lemon Cake Shake, Flavoured Ice Cream, Gourmet Belgian Hot Chocolate, Cake",1770,6998
9347,"Alphonso Mango Frappe, Masala Tea, Earl Grey Orange Tea",660,2629
9348,"Hot Tea Latte, Popcorn, Cocoa Fantasy Pastry, Granola Bar, Salad",880,2195
9349,Cheesecake Shake,270,6780
9350,"Cookie, Cheesecake Shake, Cupcake, Pasta, Tropical Iceberg, Long Macchiato",1300,515
9351,"Pudding, Burrito, Gourmet Belgian Cold Chocolate, Green Tea, Americano",1160,5365
9352,"Herbal Tea, Filter Coffee",280,845
9353,"Tropical Iceberg, Cutlet, Cafe Latte, Gourmet Belgian Hot Chocolate, Turmeric Ginger Cappuccino, Salad, Flavoured Ice Cream, Iced Tea Latte",1940,3462
9354,Croissant,100,1046
9355,"Iced Mocha, Elaichi Tea, Herbal Tea",640,7184
9356,"Long Macchiato, Masala Tea, Burrito",700,2599
9357,"Cortado, Cafe Latte, Mousse, Masala Tea",810,3386
9358,"Long Black, Macchiato, Gourmet Belgian Hot Chocolate, Breve, Brownie, Flavoured Ice Cream, Donut, Granola Bar",1620,2139
9359,"Croissant, Cookie, Iced Coffee, Baguette, Green Tea",770,3839
9360,"Turmeric Ginger Cappuccino, Watermelon Mojito, Vanilla Cappuccino, Chocolate Fantasy Cake Shake, Peach Iced Tea, Soup, Brownie, Red Eye",1750,2289
9361,Soup,150,7871
9362,"Crackling Brownie Pastry, Chocolate Fantasy Cake Shake, Red Eye, Americano, Cocoa Fantasy Pastry",1010,9833
9363,"Gourmet Belgian Hot Chocolate, Herbal Tea, Vanilla Latte, Watermelon Granita, Eclair, Earl Grey Orange Tea",1370,1588
9364,"Affogato, Watermelon Granita",460,7151
9365,"Pizza, Cappuccino, Iced Cappuccino, Macchiato, Baguette",1200,1672
9366,"Chocolate Fantasy Cake Shake, Muffin, Pizza, Donut",840,9421
9367,"Masala Tea, Dark Frappe",440,2773
9368,"Cocoa Fantasy Pastry, Tacos, Flat White, Danish, Cafe Latte, Classic Lemonade, Pudding",1390,2856
9369,"Cookie, Cake, Tacos, Vegan Shake, Scone",970,1449
9370,"Iced Latte, Baguette, Green Tea",600,5748
9371,"Croissant, Cocoa Fantasy Pastry, Sandwich, Lemon Green Coffee, Herbal Tea",950,1265
9372,"Brioche, Cupcake, Croissant, Iced Cappuccino, Eclair, Cocoa Fantasy Pastry, Brownie, Iced Latte",1450,8319
9373,Pineapple Delight Pastry,190,9111
9374,"Scone, Crunchy Frappe, Macaron",580,5217
9375,"Bagel, Hot Tea Latte, Vanilla Cappuccino",610,2178
9376,"Vienna, Popcorn, Peach Iced Tea, Cocoa Fantasy Pastry, Macchiato",930,5913
9377,"Flavoured Ice Cream, Iced Tea Latte, Brioche, Granola Bar, Masala Tea, Red Velvet Cake Shake, Cake",1500,7208
9378,"Macchiato, Green Tea, Vanilla Cappuccino, Iced Cappuccino, Red Velvet Cake Shake",1180,2203
9379,"Macaron, Affogato, Tacos",690,8100
9380,"Scone, Macaron, Classic Lemonade",480,2398
9381,Affogato,240,9096
9382,"Panini, Crackling Brownie Pastry, Alphonso Mango Frappe, Peach Iced Tea",990,9847
9383,Pasta,300,3729
9384,"Brioche, Cookie, Dark Frappe, Long Macchiato, Tropical Iceberg, Popcorn",1060,1223
9385,"Danish, Cocoa Fantasy Pastry, Cutlet, Burrito, Peach Iced Tea",1030,1925
9386,"Macaron, Pizza, Vienna, Scone, Red Velvet Cake Shake",1200,7423
9387,"Croissant, Baguette, Tropical Iceberg, Quiche, Vanilla Latte, Cookie, Gourmet Belgian Hot Chocolate",1500,9887
9388,"Popcorn, Alphonso Mango Frappe",360,4466
9389,"Brioche, Bagel",290,6604
9390,"Baguette, Crackling Brownie Pastry, Iced Coffee, Chocolate Fantasy Cake Shake",840,2334
9391,"Espresso, Macaron, Iced Mocha, Quiche, Bagel, Brownie, Scone",1360,1229
9392,"Burrito, Flat White, Brownie, Crackling Brownie Pastry, Soup",1030,851
9393,"Masala Tea, Watermelon Mojito, Classic Lemonade, Affogato, Granola Bar",1000,7408
9394,"Iced Cappuccino, Burrito, Crackling Brownie Pastry, Green Tea",960,6843
9395,Watermelon Granita,220,5927
9396,"Earl Grey Orange Tea, Elaichi Tea, Dark Frappe, Gourmet Belgian Hot Chocolate",960,1181
9397,Hot Velvet Coffee,250,4247
9398,"Pudding, Eclair, Cafe Latte, Crackling Brownie Pastry, Brownie, Masala Tea, Iced Tea Latte, Panini",1650,8004
9399,"Cookie, Masala Tea",300,9010
9400,"Espresso, Flat White, Vanilla Cappuccino, Watermelon Mojito, Watermelon Granita, Herbal Tea, Elaichi Tea",1450,34
9401,Pineapple Delight Pastry,190,3006
9402,"Crunchy Frappe, Burrito, Red Velvet Cake Shake, Green Tea",1010,9599
9403,"Brownie, Herbal Tea, Panini, Flat White",840,2060
9404,"Panini, Red Eye, Red Velvet Cake Shake, Gourmet Belgian Hot Chocolate, Pizza, Brioche, Iced Cappuccino",1830,335
9405,"Gourmet Belgian Cold Chocolate, Burrito, Sandwich, Iced Latte, Crackling Brownie Pastry, Pineapple Delight Pastry, Pizza",1880,2673
9406,Cupcake,150,6220
9407,"Filter Coffee, Cupcake",250,5471
9408,"Brownie, Crackling Brownie Pastry",350,7322
9409,Gourmet Belgian Hot Chocolate,320,8791
9410,"Flavoured Ice Cream, Classic Lemonade, Hot Velvet Coffee, Bagel",800,8142
9411,"Iced Coffee, Cocoa Fantasy Pastry, Pudding, Long Black",780,4189
9412,"Vegan Shake, Peach Iced Tea, Herbal Tea, Panini, Cortado",1140,3210
9413,"Mousse, Elaichi Tea, Red Velvet Cake Shake, Gourmet Belgian Cold Chocolate, Vienna, Black Eye, Pineapple Delight Pastry",1590,5641
